dossier_id,country,section_id,module,presence,length_status,correctness,error_tags,char_count,min_chars,max_chars,critical
DOS-D4AB13001B,Burkina Faso,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1656,900,2500,True
DOS-D4AB13001B,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2515,1300,3200,True
DOS-D4AB13001B,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1514,1200,3000,True
DOS-D4AB13001B,Burkina Faso,m3_stability,3,present,length_ok,correct,,2211,900,2600,True
DOS-D4AB13001B,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1064,700,2000,False
DOS-D4AB13001B,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,976,700,1800,True
DOS-D4AB13001B,Burkina Faso,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-D4AB13001B,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1326,600,1800,False
DOS-6953490796,Tanzania,m1_application_admin,1,present,length_ok,correct,,2121,900,2200,True
DOS-6953490796,Tanzania,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,1175,700,1800,True
DOS-6953490796,Tanzania,m1_product_information,1,present,length_ok,correct,,827,600,1600,True
DOS-6953490796,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1501,1200,3000,True
DOS-6953490796,Tanzania,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,2297,900,2500,True
DOS-6953490796,Tanzania,m3_api_quality,3,present,length_ok,correct,,1767,1300,3200,True
DOS-6953490796,Tanzania,m3_fpp_manufacturing,3,missing,missing,incorrect,missing_critical_section,0,1200,3000,True
DOS-6953490796,Tanzania,m3_stability,3,present,length_ok,correct,,1690,900,2600,True
DOS-6953490796,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1370,700,2000,False
DOS-6953490796,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1505,700,1800,True
DOS-6953490796,Tanzania,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-6953490796,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,659,600,1800,False
DOS-7E75ACBFB3,Uganda,m1_application_admin,1,present,length_ok,correct,,1630,900,2200,True
DOS-7E75ACBFB3,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1784,700,1800,True
DOS-7E75ACBFB3,Uganda,m1_product_information,1,present,length_ok,correct,,1380,600,1600,True
DOS-7E75ACBFB3,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2960,1200,3000,True
DOS-7E75ACBFB3,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1674,900,2500,True
DOS-7E75ACBFB3,Uganda,m3_api_quality,3,present,length_ok,correct,,2146,1300,3200,True
DOS-7E75ACBFB3,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1619,1200,3000,True
DOS-7E75ACBFB3,Uganda,m3_stability,3,present,length_ok,correct,,1767,900,2600,True
DOS-7E75ACBFB3,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,970,700,2000,False
DOS-7E75ACBFB3,Uganda,m5_trial_listing,5,present,length_ok,correct,,1644,700,1800,True
DOS-7E75ACBFB3,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2846,1500,3800,True
DOS-7E75ACBFB3,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1082,600,1800,False
DOS-980D494FA0,Uganda,m1_application_admin,1,present,length_ok,correct,,1232,900,2200,True
DOS-980D494FA0,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1658,700,1800,True
DOS-980D494FA0,Uganda,m1_product_information,1,present,length_ok,correct,,1040,600,1600,True
DOS-980D494FA0,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2432,1200,3000,True
DOS-980D494FA0,Uganda,m2_clinical_overview,2,present,length_ok,correct,,2033,900,2500,True
DOS-980D494FA0,Uganda,m3_api_quality,3,present,length_ok,correct,,2155,1300,3200,True
DOS-980D494FA0,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2736,1200,3000,True
DOS-980D494FA0,Uganda,m3_stability,3,present,length_ok,correct,,1966,900,2600,True
DOS-980D494FA0,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,794,700,2000,False
DOS-980D494FA0,Uganda,m5_trial_listing,5,present,length_ok,correct,,1210,700,1800,True
DOS-980D494FA0,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,3696,1500,3800,True
DOS-980D494FA0,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1409,600,1800,False
DOS-FD3F8CEC3C,Uganda,m1_application_admin,1,present,length_ok,correct,,2094,900,2200,True
DOS-FD3F8CEC3C,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1564,700,1800,True
DOS-FD3F8CEC3C,Uganda,m1_product_information,1,present,length_ok,correct,,702,600,1600,True
DOS-FD3F8CEC3C,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2416,1200,3000,True
DOS-FD3F8CEC3C,Uganda,m2_clinical_overview,2,present,length_ok,correct,,2444,900,2500,True
DOS-FD3F8CEC3C,Uganda,m3_api_quality,3,present,length_ok,correct,,2974,1300,3200,True
DOS-FD3F8CEC3C,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1744,1200,3000,True
DOS-FD3F8CEC3C,Uganda,m3_stability,3,present,length_ok,correct,,940,900,2600,True
DOS-FD3F8CEC3C,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1910,700,2000,False
DOS-FD3F8CEC3C,Uganda,m5_trial_listing,5,present,length_ok,correct,,1415,700,1800,True
DOS-FD3F8CEC3C,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,1868,1500,3800,True
DOS-FD3F8CEC3C,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1495,600,1800,False
DOS-D7395C6FEB,Tanzania,m1_application_admin,1,present,length_ok,correct,,1603,900,2200,True
DOS-D7395C6FEB,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1471,700,1800,True
DOS-D7395C6FEB,Tanzania,m1_product_information,1,present,length_ok,correct,,1271,600,1600,True
DOS-D7395C6FEB,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2245,1200,3000,True
DOS-D7395C6FEB,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,2280,900,2500,True
DOS-D7395C6FEB,Tanzania,m3_api_quality,3,present,length_ok,correct,,3086,1300,3200,True
DOS-D7395C6FEB,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1227,1200,3000,True
DOS-D7395C6FEB,Tanzania,m3_stability,3,present,length_ok,correct,,2326,900,2600,True
DOS-D7395C6FEB,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1021,700,2000,False
DOS-D7395C6FEB,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1746,700,1800,True
DOS-D7395C6FEB,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,3572,1500,3800,True
DOS-D7395C6FEB,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1723,600,1800,False
DOS-5FB6AB97CA,Tanzania,m1_application_admin,1,present,length_ok,correct,,1443,900,2200,True
DOS-5FB6AB97CA,Tanzania,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1063,700,1800,True
DOS-5FB6AB97CA,Tanzania,m1_product_information,1,present,length_ok,correct,,1298,600,1600,True
DOS-5FB6AB97CA,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2236,1200,3000,True
DOS-5FB6AB97CA,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,1108,900,2500,True
DOS-5FB6AB97CA,Tanzania,m3_api_quality,3,present,length_ok,correct,,2180,1300,3200,True
DOS-5FB6AB97CA,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1645,1200,3000,True
DOS-5FB6AB97CA,Tanzania,m3_stability,3,present,length_ok,correct,,1113,900,2600,True
DOS-5FB6AB97CA,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1130,700,2000,False
DOS-5FB6AB97CA,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1432,700,1800,True
DOS-5FB6AB97CA,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,2167,1500,3800,True
DOS-5FB6AB97CA,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1478,600,1800,False
DOS-29C783BAB9,Tanzania,m1_application_admin,1,present,length_ok,correct,,1302,900,2200,True
DOS-29C783BAB9,Tanzania,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1707,700,1800,True
DOS-29C783BAB9,Tanzania,m1_product_information,1,present,length_ok,correct,,1358,600,1600,True
DOS-29C783BAB9,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1862,1200,3000,True
DOS-29C783BAB9,Tanzania,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,2074,900,2500,True
DOS-29C783BAB9,Tanzania,m3_api_quality,3,present,length_ok,correct,,2766,1300,3200,True
DOS-29C783BAB9,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,2637,1200,3000,True
DOS-29C783BAB9,Tanzania,m3_stability,3,present,length_ok,correct,,1169,900,2600,True
DOS-29C783BAB9,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1000,700,2000,False
DOS-29C783BAB9,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1625,700,1800,True
DOS-29C783BAB9,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,2282,1500,3800,True
DOS-29C783BAB9,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1320,600,1800,False
DOS-97F7D9F7B4,Uganda,m1_application_admin,1,present,length_ok,correct,,1897,900,2200,True
DOS-97F7D9F7B4,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,926,700,1800,True
DOS-97F7D9F7B4,Uganda,m1_product_information,1,present,length_ok,correct,,1219,600,1600,True
DOS-97F7D9F7B4,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2109,1200,3000,True
DOS-97F7D9F7B4,Uganda,m2_clinical_overview,2,present,length_ok,correct,,2246,900,2500,True
DOS-97F7D9F7B4,Uganda,m3_api_quality,3,present,length_ok,correct,,2344,1300,3200,True
DOS-97F7D9F7B4,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2216,1200,3000,True
DOS-97F7D9F7B4,Uganda,m3_stability,3,present,length_ok,correct,,1752,900,2600,True
DOS-97F7D9F7B4,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1724,700,2000,False
DOS-97F7D9F7B4,Uganda,m5_trial_listing,5,present,length_ok,correct,,994,700,1800,True
DOS-97F7D9F7B4,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,1572,1500,3800,True
DOS-97F7D9F7B4,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1121,600,1800,False
DOS-6CE9434B8B,Uganda,m1_application_admin,1,present,length_ok,correct,,1992,900,2200,True
DOS-6CE9434B8B,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,"gmp_certificate_expired,gmp_non_compliant",1451,700,1800,True
DOS-6CE9434B8B,Uganda,m1_product_information,1,present,length_ok,incorrect,inn_infringement,1228,600,1600,True
DOS-6CE9434B8B,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2269,1200,3000,True
DOS-6CE9434B8B,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1641,900,2500,True
DOS-6CE9434B8B,Uganda,m3_api_quality,3,present,length_ok,correct,,2377,1300,3200,True
DOS-6CE9434B8B,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2903,1200,3000,True
DOS-6CE9434B8B,Uganda,m3_stability,3,present,length_ok,correct,,2097,900,2600,True
DOS-6CE9434B8B,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1947,700,2000,False
DOS-6CE9434B8B,Uganda,m5_trial_listing,5,present,length_ok,correct,,961,700,1800,True
DOS-6CE9434B8B,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2225,1500,3800,True
DOS-6CE9434B8B,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1480,600,1800,False
DOS-CB5A15550F,Tanzania,m1_application_admin,1,present,length_ok,correct,,2198,900,2200,True
DOS-CB5A15550F,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1491,700,1800,True
DOS-CB5A15550F,Tanzania,m1_product_information,1,present,length_ok,correct,,1574,600,1600,True
DOS-CB5A15550F,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2837,1200,3000,True
DOS-CB5A15550F,Tanzania,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,1288,900,2500,True
DOS-CB5A15550F,Tanzania,m3_api_quality,3,present,length_ok,correct,,2571,1300,3200,True
DOS-CB5A15550F,Tanzania,m3_fpp_manufacturing,3,missing,missing,incorrect,missing_critical_section,0,1200,3000,True
DOS-CB5A15550F,Tanzania,m3_stability,3,present,length_ok,correct,,2593,900,2600,True
DOS-CB5A15550F,Tanzania,m4_nonclinical_summary,4,present,too_short,partial,insufficient_detail,45,700,2000,False
DOS-CB5A15550F,Tanzania,m5_trial_listing,5,present,length_ok,correct,,784,700,1800,True
DOS-CB5A15550F,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,1667,1500,3800,True
DOS-CB5A15550F,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1749,600,1800,False
DOS-FA024E11BC,Botswana,m1_application_admin,1,present,length_ok,correct,,1011,900,2200,True
DOS-FA024E11BC,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,730,700,1800,True
DOS-FA024E11BC,Botswana,m1_product_information,1,present,length_ok,correct,,760,600,1600,True
DOS-FA024E11BC,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,2147,1200,3000,True
DOS-FA024E11BC,Botswana,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1397,900,2500,True
DOS-FA024E11BC,Botswana,m3_api_quality,3,present,length_ok,correct,,2654,1300,3200,True
DOS-FA024E11BC,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,1570,1200,3000,True
DOS-FA024E11BC,Botswana,m3_stability,3,present,length_ok,correct,,2219,900,2600,True
DOS-FA024E11BC,Botswana,m4_nonclinical_summary,4,missing,missing,incorrect,missing_section,0,700,2000,False
DOS-FA024E11BC,Botswana,m5_trial_listing,5,present,length_ok,correct,,1208,700,1800,True
DOS-FA024E11BC,Botswana,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-FA024E11BC,Botswana,m5_bioequivalence,5,present,too_short,partial,insufficient_detail,45,600,1800,False
DOS-436242ECF8,Botswana,m1_application_admin,1,present,length_ok,correct,,1817,900,2200,True
DOS-436242ECF8,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,941,700,1800,True
DOS-436242ECF8,Botswana,m1_product_information,1,present,length_ok,correct,,1252,600,1600,True
DOS-436242ECF8,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,2114,1200,3000,True
DOS-436242ECF8,Botswana,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,1863,900,2500,True
DOS-436242ECF8,Botswana,m3_api_quality,3,present,length_ok,correct,,2710,1300,3200,True
DOS-436242ECF8,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2807,1200,3000,True
DOS-436242ECF8,Botswana,m3_stability,3,present,length_ok,correct,,2531,900,2600,True
DOS-436242ECF8,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1300,700,2000,False
DOS-436242ECF8,Botswana,m5_trial_listing,5,present,length_ok,correct,,851,700,1800,True
DOS-436242ECF8,Botswana,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,2611,1500,3800,True
DOS-436242ECF8,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1501,600,1800,False
DOS-3DBB9F044E,Uganda,m1_application_admin,1,missing,missing,incorrect,missing_critical_section,0,900,2200,True
DOS-3DBB9F044E,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1748,700,1800,True
DOS-3DBB9F044E,Uganda,m1_product_information,1,present,length_ok,correct,,1522,600,1600,True
DOS-3DBB9F044E,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1955,1200,3000,True
DOS-3DBB9F044E,Uganda,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1236,900,2500,True
DOS-3DBB9F044E,Uganda,m3_api_quality,3,present,length_ok,correct,,2315,1300,3200,True
DOS-3DBB9F044E,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1642,1200,3000,True
DOS-3DBB9F044E,Uganda,m3_stability,3,present,length_ok,correct,,1624,900,2600,True
DOS-3DBB9F044E,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,870,700,2000,False
DOS-3DBB9F044E,Uganda,m5_trial_listing,5,present,length_ok,correct,,1537,700,1800,True
DOS-3DBB9F044E,Uganda,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-3DBB9F044E,Uganda,m5_bioequivalence,5,present,length_ok,correct,,765,600,1800,False
DOS-638E68A26C,Botswana,m1_application_admin,1,present,length_ok,correct,,1337,900,2200,True
DOS-638E68A26C,Botswana,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,1364,700,1800,True
DOS-638E68A26C,Botswana,m1_product_information,1,present,length_ok,correct,,1382,600,1600,True
DOS-638E68A26C,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,2062,1200,3000,True
DOS-638E68A26C,Botswana,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,2257,900,2500,True
DOS-638E68A26C,Botswana,m3_api_quality,3,present,length_ok,correct,,2830,1300,3200,True
DOS-638E68A26C,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2971,1200,3000,True
DOS-638E68A26C,Botswana,m3_stability,3,present,length_ok,correct,,1718,900,2600,True
DOS-638E68A26C,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1751,700,2000,False
DOS-638E68A26C,Botswana,m5_trial_listing,5,present,length_ok,correct,,1055,700,1800,True
DOS-638E68A26C,Botswana,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,1655,1500,3800,True
DOS-638E68A26C,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1515,600,1800,False
DOS-C05DA798E4,Uganda,m1_application_admin,1,present,length_ok,correct,,1671,900,2200,True
DOS-C05DA798E4,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,1228,700,1800,True
DOS-C05DA798E4,Uganda,m1_product_information,1,present,length_ok,correct,,927,600,1600,True
DOS-C05DA798E4,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1560,1200,3000,True
DOS-C05DA798E4,Uganda,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1079,900,2500,True
DOS-C05DA798E4,Uganda,m3_api_quality,3,present,length_ok,correct,,2647,1300,3200,True
DOS-C05DA798E4,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2825,1200,3000,True
DOS-C05DA798E4,Uganda,m3_stability,3,present,length_ok,correct,,2193,900,2600,True
DOS-C05DA798E4,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1186,700,2000,False
DOS-C05DA798E4,Uganda,m5_trial_listing,5,present,length_ok,correct,,801,700,1800,True
DOS-C05DA798E4,Uganda,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-C05DA798E4,Uganda,m5_bioequivalence,5,present,length_ok,correct,,944,600,1800,False
DOS-F4A43BDB6C,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1513,900,2200,True
DOS-F4A43BDB6C,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,993,700,1800,True
DOS-F4A43BDB6C,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1034,600,1600,True
DOS-F4A43BDB6C,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2622,1200,3000,True
DOS-F4A43BDB6C,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1490,900,2500,True
DOS-F4A43BDB6C,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2652,1300,3200,True
DOS-F4A43BDB6C,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2108,1200,3000,True
DOS-F4A43BDB6C,Burkina Faso,m3_stability,3,present,length_ok,correct,,1816,900,2600,True
DOS-F4A43BDB6C,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1829,700,2000,False
DOS-F4A43BDB6C,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1135,700,1800,True
DOS-F4A43BDB6C,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,3735,1500,3800,True
DOS-F4A43BDB6C,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1447,600,1800,False
DOS-987727EFFB,Uganda,m1_application_admin,1,present,length_ok,correct,,1049,900,2200,True
DOS-987727EFFB,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1055,700,1800,True
DOS-987727EFFB,Uganda,m1_product_information,1,present,length_ok,correct,,1079,600,1600,True
DOS-987727EFFB,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2999,1200,3000,True
DOS-987727EFFB,Uganda,m2_clinical_overview,2,present,length_ok,correct,,2398,900,2500,True
DOS-987727EFFB,Uganda,m3_api_quality,3,present,length_ok,correct,,2916,1300,3200,True
DOS-987727EFFB,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2018,1200,3000,True
DOS-987727EFFB,Uganda,m3_stability,3,present,length_ok,correct,,2298,900,2600,True
DOS-987727EFFB,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1334,700,2000,False
DOS-987727EFFB,Uganda,m5_trial_listing,5,present,length_ok,correct,,1631,700,1800,True
DOS-987727EFFB,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2058,1500,3800,True
DOS-987727EFFB,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1029,600,1800,False
DOS-144ECF51C5,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1809,900,2200,True
DOS-144ECF51C5,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1193,700,1800,True
DOS-144ECF51C5,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1490,600,1600,True
DOS-144ECF51C5,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2446,1200,3000,True
DOS-144ECF51C5,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1997,900,2500,True
DOS-144ECF51C5,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,1803,1300,3200,True
DOS-144ECF51C5,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2031,1200,3000,True
DOS-144ECF51C5,Burkina Faso,m3_stability,3,present,length_ok,correct,,2403,900,2600,True
DOS-144ECF51C5,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1631,700,2000,False
DOS-144ECF51C5,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1796,700,1800,True
DOS-144ECF51C5,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,2381,1500,3800,True
DOS-144ECF51C5,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1032,600,1800,False
DOS-29C0E86045,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1080,900,2200,True
DOS-29C0E86045,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,835,700,1800,True
DOS-29C0E86045,Burkina Faso,m1_product_information,1,present,length_ok,correct,,824,600,1600,True
DOS-29C0E86045,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2205,1200,3000,True
DOS-29C0E86045,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1389,900,2500,True
DOS-29C0E86045,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,1615,1300,3200,True
DOS-29C0E86045,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1769,1200,3000,True
DOS-29C0E86045,Burkina Faso,m3_stability,3,present,length_ok,correct,,1240,900,2600,True
DOS-29C0E86045,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1860,700,2000,False
DOS-29C0E86045,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1087,700,1800,True
DOS-29C0E86045,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,2342,1500,3800,True
DOS-29C0E86045,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,967,600,1800,False
DOS-348274BAC1,Uganda,m1_application_admin,1,present,length_ok,correct,,1701,900,2200,True
DOS-348274BAC1,Uganda,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,1585,700,1800,True
DOS-348274BAC1,Uganda,m1_product_information,1,present,length_ok,correct,,1425,600,1600,True
DOS-348274BAC1,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2860,1200,3000,True
DOS-348274BAC1,Uganda,m2_clinical_overview,2,present,length_ok,correct,,2035,900,2500,True
DOS-348274BAC1,Uganda,m3_api_quality,3,present,length_ok,correct,,2973,1300,3200,True
DOS-348274BAC1,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2552,1200,3000,True
DOS-348274BAC1,Uganda,m3_stability,3,present,length_ok,correct,,1857,900,2600,True
DOS-348274BAC1,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1768,700,2000,False
DOS-348274BAC1,Uganda,m5_trial_listing,5,present,length_ok,correct,,1177,700,1800,True
DOS-348274BAC1,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2912,1500,3800,True
DOS-348274BAC1,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1538,600,1800,False
DOS-56B045AD1B,Botswana,m1_application_admin,1,present,length_ok,correct,,1155,900,2200,True
DOS-56B045AD1B,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,1276,700,1800,True
DOS-56B045AD1B,Botswana,m1_product_information,1,present,length_ok,correct,,1477,600,1600,True
DOS-56B045AD1B,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1858,1200,3000,True
DOS-56B045AD1B,Botswana,m2_clinical_overview,2,present,length_ok,correct,,1136,900,2500,True
DOS-56B045AD1B,Botswana,m3_api_quality,3,present,length_ok,correct,,2075,1300,3200,True
DOS-56B045AD1B,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2673,1200,3000,True
DOS-56B045AD1B,Botswana,m3_stability,3,present,length_ok,correct,,2532,900,2600,True
DOS-56B045AD1B,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1039,700,2000,False
DOS-56B045AD1B,Botswana,m5_trial_listing,5,present,length_ok,correct,,1051,700,1800,True
DOS-56B045AD1B,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,1889,1500,3800,True
DOS-56B045AD1B,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1296,600,1800,False
DOS-07D26246E2,Tanzania,m1_application_admin,1,present,length_ok,correct,,1979,900,2200,True
DOS-07D26246E2,Tanzania,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,1041,700,1800,True
DOS-07D26246E2,Tanzania,m1_product_information,1,present,length_ok,correct,,1281,600,1600,True
DOS-07D26246E2,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1202,1200,3000,True
DOS-07D26246E2,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,2467,900,2500,True
DOS-07D26246E2,Tanzania,m3_api_quality,3,present,length_ok,correct,,2252,1300,3200,True
