dossier_id,country,section_id,module,presence,length_status,correctness,error_tags,char_count,min_chars,max_chars,critical
DOS-E6000BFF13,Uganda,m1_product_information,1,present,length_ok,incorrect,inn_infringement,1517,600,1600,True
DOS-E6000BFF13,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1523,1200,3000,True
DOS-E6000BFF13,Uganda,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,2435,900,2500,True
DOS-E6000BFF13,Uganda,m3_api_quality,3,present,length_ok,correct,,2204,1300,3200,True
DOS-E6000BFF13,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2164,1200,3000,True
DOS-E6000BFF13,Uganda,m3_stability,3,present,length_ok,correct,,1790,900,2600,True
DOS-E6000BFF13,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1279,700,2000,False
DOS-E6000BFF13,Uganda,m5_trial_listing,5,present,length_ok,correct,,1293,700,1800,True
DOS-E6000BFF13,Uganda,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-E6000BFF13,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1760,600,1800,False
DOS-E72A6E16AA,Uganda,m1_application_admin,1,present,length_ok,correct,,1797,900,2200,True
DOS-E72A6E16AA,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,780,700,1800,True
DOS-E72A6E16AA,Uganda,m1_product_information,1,present,length_ok,correct,,1124,600,1600,True
DOS-E72A6E16AA,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1578,1200,3000,True
DOS-E72A6E16AA,Uganda,m2_clinical_overview,2,present,length_ok,correct,,1721,900,2500,True
DOS-E72A6E16AA,Uganda,m3_api_quality,3,present,length_ok,correct,,2712,1300,3200,True
DOS-E72A6E16AA,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2761,1200,3000,True
DOS-E72A6E16AA,Uganda,m3_stability,3,present,length_ok,correct,,1405,900,2600,True
DOS-E72A6E16AA,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1592,700,2000,False
DOS-E72A6E16AA,Uganda,m5_trial_listing,5,present,length_ok,correct,,1097,700,1800,True
DOS-E72A6E16AA,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2571,1500,3800,True
DOS-E72A6E16AA,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1253,600,1800,False
DOS-4989045184,Botswana,m1_application_admin,1,present,length_ok,correct,,1239,900,2200,True
DOS-4989045184,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,923,700,1800,True
DOS-4989045184,Botswana,m1_product_information,1,present,length_ok,incorrect,inn_infringement,1517,600,1600,True
DOS-4989045184,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1379,1200,3000,True
DOS-4989045184,Botswana,m2_clinical_overview,2,present,length_ok,correct,,1958,900,2500,True
DOS-4989045184,Botswana,m3_api_quality,3,present,length_ok,correct,,2782,1300,3200,True
DOS-4989045184,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2277,1200,3000,True
DOS-4989045184,Botswana,m3_stability,3,present,length_ok,correct,,1081,900,2600,True
DOS-4989045184,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1412,700,2000,False
DOS-4989045184,Botswana,m5_trial_listing,5,present,length_ok,correct,,935,700,1800,True
DOS-4989045184,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,1606,1500,3800,True
DOS-4989045184,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1794,600,1800,False
DOS-FC8B98C411,Uganda,m1_application_admin,1,present,length_ok,correct,,1029,900,2200,True
DOS-FC8B98C411,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1167,700,1800,True
DOS-FC8B98C411,Uganda,m1_product_information,1,present,length_ok,correct,,1315,600,1600,True
DOS-FC8B98C411,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1760,1200,3000,True
DOS-FC8B98C411,Uganda,m2_clinical_overview,2,present,length_ok,correct,,922,900,2500,True
DOS-FC8B98C411,Uganda,m3_api_quality,3,present,length_ok,correct,,2273,1300,3200,True
DOS-FC8B98C411,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1893,1200,3000,True
DOS-FC8B98C411,Uganda,m3_stability,3,present,length_ok,correct,,1952,900,2600,True
DOS-FC8B98C411,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,990,700,2000,False
DOS-FC8B98C411,Uganda,m5_trial_listing,5,present,length_ok,correct,,785,700,1800,True
DOS-FC8B98C411,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2187,1500,3800,True
DOS-FC8B98C411,Uganda,m5_bioequivalence,5,present,length_ok,correct,,988,600,1800,False
DOS-4846C48516,Tanzania,m1_application_admin,1,present,length_ok,correct,,1646,900,2200,True
DOS-4846C48516,Tanzania,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1226,700,1800,True
DOS-4846C48516,Tanzania,m1_product_information,1,present,length_ok,correct,,781,600,1600,True
DOS-4846C48516,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2010,1200,3000,True
DOS-4846C48516,Tanzania,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,918,900,2500,True
DOS-4846C48516,Tanzania,m3_api_quality,3,present,length_ok,correct,,3163,1300,3200,True
DOS-4846C48516,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1216,1200,3000,True
DOS-4846C48516,Tanzania,m3_stability,3,present,length_ok,correct,,1883,900,2600,True
DOS-4846C48516,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1587,700,2000,False
DOS-4846C48516,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1478,700,1800,True
DOS-4846C48516,Tanzania,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-4846C48516,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,782,600,1800,False
DOS-A6470A5B91,Uganda,m1_application_admin,1,present,length_ok,correct,,1850,900,2200,True
DOS-A6470A5B91,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1476,700,1800,True
DOS-A6470A5B91,Uganda,m1_product_information,1,present,length_ok,correct,,1547,600,1600,True
DOS-A6470A5B91,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2836,1200,3000,True
DOS-A6470A5B91,Uganda,m2_clinical_overview,2,present,length_ok,correct,,2207,900,2500,True
DOS-A6470A5B91,Uganda,m3_api_quality,3,present,length_ok,correct,,2684,1300,3200,True
DOS-A6470A5B91,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2150,1200,3000,True
DOS-A6470A5B91,Uganda,m3_stability,3,present,length_ok,correct,,1950,900,2600,True
DOS-A6470A5B91,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,2000,700,2000,False
DOS-A6470A5B91,Uganda,m5_trial_listing,5,present,length_ok,correct,,1697,700,1800,True
DOS-A6470A5B91,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,2685,1500,3800,True
DOS-A6470A5B91,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1335,600,1800,False
DOS-A403C2C125,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1586,900,2200,True
DOS-A403C2C125,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,1042,700,1800,True
DOS-A403C2C125,Burkina Faso,m1_product_information,1,present,length_ok,incorrect,inn_infringement,816,600,1600,True
DOS-A403C2C125,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2941,1200,3000,True
DOS-A403C2C125,Burkina Faso,m2_clinical_overview,2,missing,missing,incorrect,missing_critical_section,0,900,2500,True
DOS-A403C2C125,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2107,1300,3200,True
DOS-A403C2C125,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1665,1200,3000,True
DOS-A403C2C125,Burkina Faso,m3_stability,3,present,length_ok,correct,,2239,900,2600,True
DOS-A403C2C125,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1317,700,2000,False
DOS-A403C2C125,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1441,700,1800,True
DOS-A403C2C125,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,3138,1500,3800,True
DOS-A403C2C125,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,879,600,1800,False
DOS-41A547E3F0,Uganda,m1_application_admin,1,present,length_ok,correct,,1670,900,2200,True
DOS-41A547E3F0,Uganda,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,1263,700,1800,True
DOS-41A547E3F0,Uganda,m1_product_information,1,present,length_ok,correct,,970,600,1600,True
DOS-41A547E3F0,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2453,1200,3000,True
DOS-41A547E3F0,Uganda,m2_clinical_overview,2,present,length_ok,correct,,2062,900,2500,True
DOS-41A547E3F0,Uganda,m3_api_quality,3,present,length_ok,correct,,2609,1300,3200,True
DOS-41A547E3F0,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,1360,1200,3000,True
DOS-41A547E3F0,Uganda,m3_stability,3,present,length_ok,correct,,2580,900,2600,True
DOS-41A547E3F0,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1439,700,2000,False
DOS-41A547E3F0,Uganda,m5_trial_listing,5,present,length_ok,correct,,1230,700,1800,True
DOS-41A547E3F0,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,3323,1500,3800,True
DOS-41A547E3F0,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1771,600,1800,False
DOS-B8EF9EA2CB,Botswana,m1_application_admin,1,present,length_ok,correct,,1193,900,2200,True
DOS-B8EF9EA2CB,Botswana,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1717,700,1800,True
DOS-B8EF9EA2CB,Botswana,m1_product_information,1,present,length_ok,correct,,1590,600,1600,True
DOS-B8EF9EA2CB,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1447,1200,3000,True
DOS-B8EF9EA2CB,Botswana,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,1292,900,2500,True
DOS-B8EF9EA2CB,Botswana,m3_api_quality,3,missing,missing,incorrect,missing_critical_section,0,1300,3200,True
DOS-B8EF9EA2CB,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2497,1200,3000,True
DOS-B8EF9EA2CB,Botswana,m3_stability,3,present,length_ok,correct,,1920,900,2600,True
DOS-B8EF9EA2CB,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,851,700,2000,False
DOS-B8EF9EA2CB,Botswana,m5_trial_listing,5,present,length_ok,correct,,1326,700,1800,True
DOS-B8EF9EA2CB,Botswana,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,3353,1500,3800,True
DOS-B8EF9EA2CB,Botswana,m5_bioequivalence,5,present,length_ok,correct,,812,600,1800,False
DOS-4AFCD505C0,Uganda,m1_application_admin,1,present,length_ok,correct,,1537,900,2200,True
DOS-4AFCD505C0,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1642,700,1800,True
DOS-4AFCD505C0,Uganda,m1_product_information,1,present,length_ok,correct,,1228,600,1600,True
DOS-4AFCD505C0,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,2407,1200,3000,True
DOS-4AFCD505C0,Uganda,m2_clinical_overview,2,present,length_ok,correct,,936,900,2500,True
DOS-4AFCD505C0,Uganda,m3_api_quality,3,present,length_ok,correct,,1583,1300,3200,True
DOS-4AFCD505C0,Uganda,m3_fpp_manufacturing,3,present,length_ok,correct,,2381,1200,3000,True
DOS-4AFCD505C0,Uganda,m3_stability,3,present,length_ok,correct,,2204,900,2600,True
DOS-4AFCD505C0,Uganda,m4_nonclinical_summary,4,present,length_ok,correct,,1240,700,2000,False
DOS-4AFCD505C0,Uganda,m5_trial_listing,5,present,length_ok,correct,,1276,700,1800,True
DOS-4AFCD505C0,Uganda,m5_pivotal_trial_reports,5,present,length_ok,correct,,1767,1500,3800,True
DOS-4AFCD505C0,Uganda,m5_bioequivalence,5,present,length_ok,correct,,1694,600,1800,False
DOS-70F8470A99,Tanzania,m1_application_admin,1,present,length_ok,correct,,1086,900,2200,True
DOS-70F8470A99,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1686,700,1800,True
DOS-70F8470A99,Tanzania,m1_product_information,1,present,length_ok,correct,,1532,600,1600,True
DOS-70F8470A99,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,1472,1200,3000,True
DOS-70F8470A99,Tanzania,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,1476,900,2500,True
DOS-70F8470A99,Tanzania,m3_api_quality,3,present,length_ok,correct,,1415,1300,3200,True
DOS-70F8470A99,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,1886,1200,3000,True
DOS-70F8470A99,Tanzania,m3_stability,3,present,length_ok,correct,,1899,900,2600,True
DOS-70F8470A99,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1225,700,2000,False
DOS-70F8470A99,Tanzania,m5_trial_listing,5,present,length_ok,correct,,1627,700,1800,True
DOS-70F8470A99,Tanzania,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-70F8470A99,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,678,600,1800,False
DOS-2DBBE88701,Botswana,m1_application_admin,1,present,length_ok,correct,,1656,900,2200,True
DOS-2DBBE88701,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,1463,700,1800,True
DOS-2DBBE88701,Botswana,m1_product_information,1,present,length_ok,correct,,893,600,1600,True
DOS-2DBBE88701,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,2051,1200,3000,True
DOS-2DBBE88701,Botswana,m2_clinical_overview,2,present,length_ok,correct,,2273,900,2500,True
DOS-2DBBE88701,Botswana,m3_api_quality,3,present,length_ok,correct,,2305,1300,3200,True
DOS-2DBBE88701,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,1771,1200,3000,True
DOS-2DBBE88701,Botswana,m3_stability,3,present,length_ok,correct,,1816,900,2600,True
DOS-2DBBE88701,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,752,700,2000,False
DOS-2DBBE88701,Botswana,m5_trial_listing,5,present,length_ok,correct,,1098,700,1800,True
DOS-2DBBE88701,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,2771,1500,3800,True
DOS-2DBBE88701,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1089,600,1800,False
DOS-9931789AA2,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1648,900,2200,True
DOS-9931789AA2,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,1358,700,1800,True
DOS-9931789AA2,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1005,600,1600,True
DOS-9931789AA2,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,1889,1200,3000,True
DOS-9931789AA2,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,2306,900,2500,True
DOS-9931789AA2,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,1892,1300,3200,True
DOS-9931789AA2,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1377,1200,3000,True
DOS-9931789AA2,Burkina Faso,m3_stability,3,present,length_ok,correct,,2491,900,2600,True
DOS-9931789AA2,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1759,700,2000,False
DOS-9931789AA2,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,716,700,1800,True
DOS-9931789AA2,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,1851,1500,3800,True
DOS-9931789AA2,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,619,600,1800,False
DOS-8D2EA2F2BC,Botswana,m1_application_admin,1,missing,missing,incorrect,missing_critical_section,0,900,2200,True
DOS-8D2EA2F2BC,Botswana,m1_manufacturer_gmp,1,present,length_ok,partial,gmp_outdated,1112,700,1800,True
DOS-8D2EA2F2BC,Botswana,m1_product_information,1,present,length_ok,correct,,646,600,1600,True
DOS-8D2EA2F2BC,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,2613,1200,3000,True
DOS-8D2EA2F2BC,Botswana,m2_clinical_overview,2,present,length_ok,incorrect,clinical_failed,1937,900,2500,True
DOS-8D2EA2F2BC,Botswana,m3_api_quality,3,present,length_ok,correct,,1783,1300,3200,True
DOS-8D2EA2F2BC,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,1941,1200,3000,True
DOS-8D2EA2F2BC,Botswana,m3_stability,3,present,length_ok,correct,,1959,900,2600,True
DOS-8D2EA2F2BC,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1383,700,2000,False
DOS-8D2EA2F2BC,Botswana,m5_trial_listing,5,present,length_ok,correct,,1153,700,1800,True
DOS-8D2EA2F2BC,Botswana,m5_pivotal_trial_reports,5,present,length_ok,incorrect,clinical_failed,3637,1500,3800,True
DOS-8D2EA2F2BC,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1191,600,1800,False
DOS-BEC4569C9D,Botswana,m1_application_admin,1,present,length_ok,correct,,1370,900,2200,True
DOS-BEC4569C9D,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,1453,700,1800,True
DOS-BEC4569C9D,Botswana,m1_product_information,1,present,length_ok,correct,,1322,600,1600,True
DOS-BEC4569C9D,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,1585,1200,3000,True
DOS-BEC4569C9D,Botswana,m2_clinical_overview,2,present,length_ok,correct,,1814,900,2500,True
DOS-BEC4569C9D,Botswana,m3_api_quality,3,present,length_ok,correct,,2163,1300,3200,True
DOS-BEC4569C9D,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2889,1200,3000,True
DOS-BEC4569C9D,Botswana,m3_stability,3,present,length_ok,correct,,2220,900,2600,True
DOS-BEC4569C9D,Botswana,m4_nonclinical_summary,4,missing,missing,incorrect,missing_section,0,700,2000,False
DOS-BEC4569C9D,Botswana,m5_trial_listing,5,present,length_ok,correct,,1130,700,1800,True
DOS-BEC4569C9D,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,2729,1500,3800,True
DOS-BEC4569C9D,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1378,600,1800,False
DOS-C1B22224E3,Botswana,m1_application_admin,1,present,length_ok,correct,,1126,900,2200,True
DOS-C1B22224E3,Botswana,m1_manufacturer_gmp,1,present,length_ok,correct,,1630,700,1800,True
DOS-C1B22224E3,Botswana,m1_product_information,1,present,length_ok,correct,,1523,600,1600,True
DOS-C1B22224E3,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,2624,1200,3000,True
DOS-C1B22224E3,Botswana,m2_clinical_overview,2,present,length_ok,correct,,2010,900,2500,True
DOS-C1B22224E3,Botswana,m3_api_quality,3,present,length_ok,correct,,1709,1300,3200,True
DOS-C1B22224E3,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2104,1200,3000,True
DOS-C1B22224E3,Botswana,m3_stability,3,present,length_ok,correct,,2258,900,2600,True
DOS-C1B22224E3,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1345,700,2000,False
DOS-C1B22224E3,Botswana,m5_trial_listing,5,present,length_ok,correct,,1536,700,1800,True
DOS-C1B22224E3,Botswana,m5_pivotal_trial_reports,5,present,length_ok,correct,,2625,1500,3800,True
DOS-C1B22224E3,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1127,600,1800,False
DOS-6DE2F35112,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1630,900,2200,True
DOS-6DE2F35112,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,1391,700,1800,True
DOS-6DE2F35112,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1044,600,1600,True
DOS-6DE2F35112,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2153,1200,3000,True
DOS-6DE2F35112,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,906,900,2500,True
DOS-6DE2F35112,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2094,1300,3200,True
DOS-6DE2F35112,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2732,1200,3000,True
DOS-6DE2F35112,Burkina Faso,m3_stability,3,present,length_ok,correct,,2186,900,2600,True
DOS-6DE2F35112,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1696,700,2000,False
DOS-6DE2F35112,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1340,700,1800,True
DOS-6DE2F35112,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,2566,1500,3800,True
DOS-6DE2F35112,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1166,600,1800,False
DOS-6F22B815C2,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1841,900,2200,True
DOS-6F22B815C2,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,1435,700,1800,True
DOS-6F22B815C2,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1416,600,1600,True
DOS-6F22B815C2,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2719,1200,3000,True
DOS-6F22B815C2,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1703,900,2500,True
DOS-6F22B815C2,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2850,1300,3200,True
DOS-6F22B815C2,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,1929,1200,3000,True
DOS-6F22B815C2,Burkina Faso,m3_stability,3,present,length_ok,correct,,2220,900,2600,True
DOS-6F22B815C2,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1935,700,2000,False
DOS-6F22B815C2,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1574,700,1800,True
DOS-6F22B815C2,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,1539,1500,3800,True
DOS-6F22B815C2,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1735,600,1800,False
DOS-60ECC184C3,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1855,900,2200,True
DOS-60ECC184C3,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,correct,,1639,700,1800,True
DOS-60ECC184C3,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1065,600,1600,True
DOS-60ECC184C3,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2007,1200,3000,True
DOS-60ECC184C3,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,1024,900,2500,True
DOS-60ECC184C3,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,3013,1300,3200,True
DOS-60ECC184C3,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2849,1200,3000,True
DOS-60ECC184C3,Burkina Faso,m3_stability,3,present,length_ok,correct,,1339,900,2600,True
DOS-60ECC184C3,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1743,700,2000,False
DOS-60ECC184C3,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1672,700,1800,True
DOS-60ECC184C3,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,3500,1500,3800,True
DOS-60ECC184C3,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1678,600,1800,False
DOS-4E18A55F26,Burkina Faso,m1_application_admin,1,present,length_ok,correct,,1040,900,2200,True
DOS-4E18A55F26,Burkina Faso,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_non_compliant,1539,700,1800,True
DOS-4E18A55F26,Burkina Faso,m1_product_information,1,present,length_ok,correct,,1449,600,1600,True
DOS-4E18A55F26,Burkina Faso,m2_quality_overall_summary,2,present,length_ok,correct,,2405,1200,3000,True
DOS-4E18A55F26,Burkina Faso,m2_clinical_overview,2,present,length_ok,correct,,2164,900,2500,True
DOS-4E18A55F26,Burkina Faso,m3_api_quality,3,present,length_ok,correct,,2540,1300,3200,True
DOS-4E18A55F26,Burkina Faso,m3_fpp_manufacturing,3,present,length_ok,correct,,2656,1200,3000,True
DOS-4E18A55F26,Burkina Faso,m3_stability,3,present,length_ok,correct,,1456,900,2600,True
DOS-4E18A55F26,Burkina Faso,m4_nonclinical_summary,4,present,length_ok,correct,,1435,700,2000,False
DOS-4E18A55F26,Burkina Faso,m5_trial_listing,5,present,length_ok,correct,,1521,700,1800,True
DOS-4E18A55F26,Burkina Faso,m5_pivotal_trial_reports,5,present,length_ok,correct,,2583,1500,3800,True
DOS-4E18A55F26,Burkina Faso,m5_bioequivalence,5,present,length_ok,correct,,1484,600,1800,False
DOS-33E8CC917F,Tanzania,m1_application_admin,1,present,length_ok,correct,,1208,900,2200,True
DOS-33E8CC917F,Tanzania,m1_manufacturer_gmp,1,present,length_ok,correct,,1104,700,1800,True
DOS-33E8CC917F,Tanzania,m1_product_information,1,present,length_ok,incorrect,inn_infringement,997,600,1600,True
DOS-33E8CC917F,Tanzania,m2_quality_overall_summary,2,present,length_ok,correct,,2522,1200,3000,True
DOS-33E8CC917F,Tanzania,m2_clinical_overview,2,present,length_ok,correct,,2061,900,2500,True
DOS-33E8CC917F,Tanzania,m3_api_quality,3,present,length_ok,correct,,3154,1300,3200,True
DOS-33E8CC917F,Tanzania,m3_fpp_manufacturing,3,present,length_ok,correct,,2292,1200,3000,True
DOS-33E8CC917F,Tanzania,m3_stability,3,present,length_ok,correct,,2407,900,2600,True
DOS-33E8CC917F,Tanzania,m4_nonclinical_summary,4,present,length_ok,correct,,1209,700,2000,False
DOS-33E8CC917F,Tanzania,m5_trial_listing,5,present,length_ok,correct,,927,700,1800,True
DOS-33E8CC917F,Tanzania,m5_pivotal_trial_reports,5,present,length_ok,correct,,2505,1500,3800,True
DOS-33E8CC917F,Tanzania,m5_bioequivalence,5,present,length_ok,correct,,1320,600,1800,False
DOS-F1D7E5C2F7,Botswana,m1_application_admin,1,present,length_ok,correct,,1921,900,2200,True
DOS-F1D7E5C2F7,Botswana,m1_manufacturer_gmp,1,present,length_ok,incorrect,gmp_certificate_expired,1406,700,1800,True
DOS-F1D7E5C2F7,Botswana,m1_product_information,1,present,length_ok,incorrect,inn_infringement,1195,600,1600,True
DOS-F1D7E5C2F7,Botswana,m2_quality_overall_summary,2,present,length_ok,correct,,2691,1200,3000,True
DOS-F1D7E5C2F7,Botswana,m2_clinical_overview,2,present,length_ok,incorrect,clinical_missing,2442,900,2500,True
DOS-F1D7E5C2F7,Botswana,m3_api_quality,3,present,length_ok,correct,,2796,1300,3200,True
DOS-F1D7E5C2F7,Botswana,m3_fpp_manufacturing,3,present,length_ok,correct,,2244,1200,3000,True
DOS-F1D7E5C2F7,Botswana,m3_stability,3,present,length_ok,correct,,1927,900,2600,True
DOS-F1D7E5C2F7,Botswana,m4_nonclinical_summary,4,present,length_ok,correct,,1923,700,2000,False
DOS-F1D7E5C2F7,Botswana,m5_trial_listing,5,present,length_ok,correct,,1266,700,1800,True
DOS-F1D7E5C2F7,Botswana,m5_pivotal_trial_reports,5,missing,missing,incorrect,clinical_missing,0,1500,3800,True
DOS-F1D7E5C2F7,Botswana,m5_bioequivalence,5,present,length_ok,correct,,1770,600,1800,False
DOS-15A83EF21C,Uganda,m1_application_admin,1,present,length_ok,correct,,923,900,2200,True
DOS-15A83EF21C,Uganda,m1_manufacturer_gmp,1,present,length_ok,correct,,1763,700,1800,True
DOS-15A83EF21C,Uganda,m1_product_information,1,present,length_ok,correct,,1525,600,1600,True
DOS-15A83EF21C,Uganda,m2_quality_overall_summary,2,present,length_ok,correct,,1963,1200,3000,True
